emotion,alphaHigh,alphaLow,betaHigh,betaLow,delta,gammaHigh,gammaLow,theta
1,14965.8,10559.2,2236.4,5966.5,66195.6,725.5,1308.5,26743.8
1,15450.1,10794.2,2237.6,5732.2,65195.3,763.9,1415.4,25926
1,15389.1,10987.2,2186.7,6094,79087.4,756.5,1454,28185.3
1,15019.1,10428.3,2093.8,6565,79044.3,737.5,1468.2,27504.1
1,13344.6,10311.7,2140.7,6273.7,62675.7,814.9,1352.4,25293.3
1,14813.1,10174.2,2044.2,6126.8,63231.3,796,1301.4,25217.6
1,15564,9948.3,2175,6158,59555.9,753.9,1400.9,24289.1
1,14865.3,9856.1,2195.2,6119.3,59863.5,791.1,1377.8,24054.9
1,15966,10348.9,2315.3,6253.8,70648.5,832.2,1378.1,24082
1,11537.6,6120.5,2152.2,3590.4,37374.5,734.8,1576.6,11518.6
1,11923.5,6432.7,2515.9,3840.6,37281.5,861.8,1849.9,13056
2,20577.7,20925,4027.4,11775.7,263358.1,4708.7,3079,65449
2,6611.9,4914.2,3079.5,5064.8,178719.5,694.5,1867.2,37560.9
2,5959.2,5495.9,2941.4,4981.3,177541.3,674.5,1871.2,36944.5
2,6258.4,5388.9,2884.4,5429.9,181614.6,702.1,1878.8,36013.3
2,5459,5212.6,2664.2,4759,137393,641.1,1756.4,30410.6
2,5644.7,5326.1,2641.2,4763.8,139929.2,675.8,1739.8,31488.2
2,6025.6,5545.1,2667.3,4953.4,141569.7,644.1,1760.7,31825.5
2,6161,6008.2,2693.7,5314.5,145212.5,618.6,1766.7,36211.3
2,6323.7,6386.1,2665.8,5209.6,142093.5,631.4,1795.3,36039.5
2,6678.7,6199.6,2854.3,5659.5,142337.3,781.9,2018.1,34652.3
2,5669.8,4964.5,1602.9,3762.9,22631,607.2,1063.4,16190.6
2,6157.6,4937.7,1674.2,3811.1,38886.2,621.9,1241,17084.5
2,6936.9,4278.1,1672.1,3725,36792.4,650.3,1306.6,16329.7
2,6355,3981.3,1685.1,3100.7,36987.6,612.1,1283.4,15013.1
2,6435.6,3980.8,1731,2952.9,38664,629.9,1255.8,15863.6
2,6006.1,4756.6,1870.1,2948.7,44488.8,599.3,1236.9,18925.1
2,5803.7,4545.3,1860.3,2832.9,44046.5,612.3,1249.6,18978.2
2,5555.6,4055.1,2016.9,2501.8,44255.4,614.4,1278.2,17130.9
2,5363.2,4643.9,2050.2,2566.2,44923.5,621.3,1227.4,17201.8
2,4740,4493.1,1790.8,1865.5,43245.2,425.7,1075.6,15609.7
2,4761.7,3666.7,1709.1,1903.6,43330,473.2,951.8,15684.3
2,4339.4,3865.5,1529.6,2041.5,29877.7,506.4,848.5,16737.3
2,4211,5083.8,1655.8,3049.3,40790.7,562.2,917.5,18173.4
2,4314.3,5435.8,1937.3,3662.4,36202.3,644,1207,19326.9
2,4776.7,6073.7,2974.2,3975,96558,708.2,1470.6,27141.8
2,4177.9,5474.3,2935.4,4019.3,88220.3,684.5,1452.1,22683.3
2,3743.6,5384.9,2868.9,3892.8,87076.4,678.9,1459,21662.4
2,6358,6831.9,3434.9,5617.9,111566.1,1729.2,2002.9,22178.8
2,6247,5865.4,3486.4,5850.9,111522.3,1735.5,2157.6,24311.9
2,6767.8,5696.8,3597.4,5954,115141.9,1776.5,2129.7,24933.8
2,7058.1,5893.7,3669.3,6185.3,118172.2,1708.4,2067.4,24356.1
2,7603.1,5628.7,3809.7,6155.9,116984.8,1643.3,2096.8,23255.2
2,7411.7,4246.1,3755.3,5267.2,109519.9,1587.5,1980.7,23931.2
2,8153.2,4554.1,4647.5,6509.5,164037.5,1701.4,2551,29413.5
2,7767.4,4545.1,3721.6,6235.6,102601.9,1633.9,2302.9,21962.7
2,9871.8,4389,3720.1,6191.9,103008.3,1677.5,2303.7,21938.4
2,10780.3,5343,3885.5,6458.7,107197,1704.5,2378.8,25409.2
2,8075.9,4259.8,3178.7,4704.4,79943.7,674.1,1796.8,22302.2
2,8753.1,4615.4,3210.9,4440.4,78224.3,613,1616.1,19490.8
2,8628.1,5721.8,3200.3,4254.7,80616.4,579.1,1536.5,20810.9
2,8136,5580.1,3059.1,3993,78312.2,594,1599.2,21400.3
2,7649.8,5721.7,3026,3765.7,76974,587.5,1518.9,21241.3
2,7427.1,6137.3,2960.9,3668.5,74067.6,561.1,1549,19751.2
2,6788.6,5845.4,1796.7,1907.9,19376.2,422.7,932.2,13812.3
2,6592.2,5068.2,1812.5,1795.6,18656.8,449.3,932.2,12881
2,5562.1,4918.3,1777.1,2039.5,22100.9,426.4,916.6,14989.6
2,5079.7,4159.2,1725.6,2002.7,18239,413.1,888.1,12493.5
2,5326.3,3765.7,1742.3,1974.5,16946.4,409.6,944.7,12822.5
2,4604.4,3621,1659.3,2030.4,17462.4,432.8,997.6,12998.7
2,4510.5,3056.1,1638.7,2160,11899.8,465,1045.9,11711.6
2,4628.6,3088.7,1676.9,2405.3,11232.4,469.5,1079,11298.7
2,4983.6,3826.8,1821.2,2454.5,12489.4,491.1,1084.6,14410.9
2,4923.1,3921.4,1853.2,2511.6,13780,505.5,1057.3,15827.8
2,4693.7,3802.5,1810.5,2859.1,13282.2,503.2,830.7,15557.5
2,4668.3,3882.2,1768.3,2842.3,13549,473.9,812.6,15547.5
2,3754.1,4157.5,1751.8,2507.9,9591.7,452.5,857.5,13693.1
2,3785.6,4014.1,1708.7,2368.1,9112.2,456.3,858.8,13742.6
2,3434.4,4381.9,1781.1,2416,15917.4,450.6,877.4,16077.7
2,4064.6,5466.9,2154.6,2945.4,113233.7,671.9,1604.9,21285.5
2,4290.9,5672.6,2453,3001.1,131913.4,740.4,1703.2,22841.3
2,4184.7,5892.9,2546.7,2930.2,133483.3,753.9,1632.4,24560.4
2,3793.9,5321.4,2362.2,3112,132475.9,764.2,1615.7,20884.3
2,3832.7,4989.4,2328.2,3317.2,130874.6,777.2,1618.4,19256.9
2,4077.8,5259.5,2462.7,3085.4,131428.4,883.9,1660.3,19878.4
2,4243.4,5210.3,2458.6,3114.7,131653.1,931.8,1903.4,20431
2,5164.5,5668.3,2649.3,3367.6,148523.4,955.9,1885.2,27529.7
2,5056.2,5810.4,2655.2,3510.2,148887,958.8,1985.2,26563.6
2,5647.9,5593.6,2629.4,3414.7,143711.5,1085.5,1997.9,24591.8
2,4861.8,4244.5,2216.8,2913.4,52898.4,864.1,1305.4,20786.2
2,4621.4,3419.7,1966.2,2936.3,34441.6,832.7,1269.8,19065.3
2,4660.2,3452.2,1930.9,2891,33324.1,803.4,1301.7,17591.6
2,4808.3,3177,1913.3,2779.6,32827.5,791.1,1415.7,18367.3
2,5194.3,4430.8,2189.1,2586.5,33567.5,799.4,1398.4,18713.8
2,5131.6,4261.5,2205.5,2598.2,34571.8,675,1426.8,18600.1
2,5039.8,4332.6,2121.6,2478.3,34448.9,611,1340.7,19676.5
2,5786.4,3926.1,1906.5,2468.6,18187.5,605.5,1434.1,13413.8
2,6504,3916.9,1955.1,2434.2,18740.7,595.4,1337.6,14048.4
2,6387.2,3848.6,1899.1,2720.1,17357.9,564.6,1267.7,13221.2
2,8485.8,4352.1,1855.8,2906,10357.3,570.3,1228.5,14252.6
2,9327.8,4710,3173.7,4755.4,51801.3,796.4,1979.9,17963.8
2,9431.2,4735.4,3198.6,4636.1,52792.1,870.5,1929.6,17780.3
2,9541.5,5538.2,3428.2,5121.3,53392.5,891.4,1873.8,17929
2,9312,4070.2,3187.9,5062.5,52255,934.1,1983.5,17227.2
2,9974.6,4070.2,3071.1,5024.1,51114.2,977.1,1982.5,16833.1
2,9880.4,4704.3,3100.4,5211.6,57483.2,1130.6,1908.9,18323.5
2,8311,5036.7,3163,5130.6,57401,1134.4,1946.7,17750.5
2,7537.7,5507.4,3112.5,5140.2,70311.1,1176.3,1937.9,18137
2,7973.3,5612.4,3113.9,5198.3,70174.3,1191.4,2076.8,19766.1
2,6058,5500.6,3082.9,5019.6,70407.5,1165.5,2099.4,17210
2,5323,5246.1,1810.3,2958.6,29397.5,870,1312.7,13371.3
2,5320.7,4965.3,1752.2,3014.5,28393.1,848.2,1459,13452.5
2,5323.1,4563.6,1565.4,2363.7,28739.1,844.5,1394,13684.8
2,5816.7,4824.2,1595.1,2333.2,29438.6,779.2,1296.1,14148.9
2,5082.5,4975.6,1633.2,2509.6,32119.9,721.2,1288.2,16136.4
2,6267.3,6790.6,2388.9,2907,64321.7,663.8,1330.6,15003.6
2,6137.8,6369.9,2445.8,2907.9,63938.7,682,1195.8,14208.3
2,6549.6,5956.5,2405.4,2785.4,50003.9,657.4,1216.3,13265.8
2,5791.9,6245.6,2360.8,2849.2,54232.6,595.2,1110.2,13461.2
2,5645.5,5847.2,2432.2,2808.8,54277.6,619.2,1068.1,13480.2
2,5634.1,6037.7,2490,3485.1,55957.3,673.8,1047.5,16564.8
2,5940.3,5895.5,2543.3,3548.7,63129.9,677.3,1030.7,16441
2,5662.5,6544.9,2667.7,3809.3,68428.5,665,1147,18420.8
2,5558.5,7116.9,2582.8,3733.9,69388.4,699.2,1160,19134.8
2,6838.4,6931.9,2549.6,3678.6,67168.3,702.7,1148.5,18067.1
2,5491.5,4491.6,2701.5,3549,39721.6,708.6,1290.9,17490.1
2,5653.9,4763.9,2559.9,3518.7,44563.7,665.7,1253.1,18882.5
2,5332.3,4959.9,2756.5,3642.1,51217.4,688,1259.5,20547.2
2,5621.4,5062.1,3408.3,4151.4,103343,712.7,1991.3,19934.7
2,5818.7,5301.6,3351.5,4206.4,103067.9,706.8,2026.2,19897.5
2,5554.1,4996.5,3166.5,3622.4,100162.2,784.8,2124.9,16762.3
2,5543.3,5270.3,3131.5,3681.8,96162.5,775.2,2060.6,17633.1
2,5787.5,4383.7,3002.4,3574.8,92289.5,866.9,2068.3,15237.1
2,5333.5,4222.6,3064.3,4152.8,94582.3,953,2082.3,13934.1
2,5234.7,4326.9,3306,4090.3,110352.7,1158,2273.4,13606
2,5763.5,4102.4,2545.6,3945.5,103899.3,1087.7,2134.7,15559.3
2,5656.8,3852.9,2577,3973.5,98908.6,1162.8,2290.7,15037.3
2,5396.3,3864.1,2379,3900.8,92660.1,1151.7,2269.1,14598.3
2,5418.3,3794.9,2014.2,3635.5,50341.2,1119.5,1654,15660.5
2,5688.3,4002.7,2019.9,3599.8,54441.7,1123.4,1653.7,16403.5
2,5799.6,4440.1,2114.7,3809.3,55849,1066.7,1629.3,16535.4
2,5640.3,4167.8,2109.3,3841.8,52453.2,1119.6,1733.3,15525.4
2,5319.6,4809.7,2145.7,4052.3,50624.4,1015.3,1762.2,16654.8
2,5094.2,4604.7,2748.8,3724.5,46604.3,1148,1924.7,16798
2,4222.6,4399.2,2847.1,3813.6,29913.1,961.1,1881.7,17002.5
2,3672.5,4370,2642,3486.2,33476.9,908.7,1758.5,13659.6
2,4089.3,4442.5,2680.3,3625.6,34261.2,903.3,1841.1,13855.7
2,4402.8,4362.8,2808.3,3618.3,34455,878.7,1859.8,13177.1
2,3897.1,3776.3,2505.1,2890.3,30423.5,847.3,1700.8,11005.5
2,3851.9,5819.5,2793.2,5278,95163,1489.4,2181,14030.3
2,4369.5,5569.1,2776.5,5173.9,100912.9,1488.5,2236.3,15175.3
2,4460.7,6202.8,2818.3,5103,100916.4,1404.5,2158.8,15315.2
2,4649.3,5528.6,2752.8,4771,100291.7,1419.8,2005.2,13231.1
2,4783.1,5372.3,2301.4,4643.2,101079,1218.6,1865.7,13537.9
2,4390.8,5459,1835.8,4438.4,106092.6,1182.6,1652.9,13054.3
2,4866.5,6159.7,1933.9,4544.5,97727.5,1219.7,1694,13700.1
2,4627.4,6272.2,1878,4500.9,98177.2,1209,1645.1,12982.4
2,4258.5,6149.8,1907.1,4513.3,98210.1,1229,1664,12895.9
2,4901.8,6514.6,2165,4701.8,88657.2,1201.3,1786.6,12822.9
2,5068.2,4037.9,1923.1,2234.8,19744.7,595.7,1302.4,9368.3
2,5065.8,3848.6,2033.9,2189,32136.4,528.8,1245.5,8152.1
2,5725,4052.4,2003.3,2268,31756,502.8,1256.7,8447.8
2,5770.7,4102.8,1956.9,2329.1,32348,495.4,1336.7,9039
2,5888.1,4084.1,1831.4,2357.2,32430.8,478.2,1357.1,8903.3
2,6809.2,4062.4,2097.2,2546.4,29824.8,501.6,1438.1,9266.8
2,7047.7,3321.5,2011,2410.8,45300.9,477.8,1743,9147.1
2,6732.2,2941.8,2077.8,2191.8,44040.4,434.9,1584.4,9461.8
2,7205.8,3179.3,2053.6,2662.9,47080,485,1592.6,10836
2,7617.5,2889.9,1934.9,2706.7,46869.5,558.5,1618.9,11503.8
2,7641.6,3247.9,1845.2,2833.4,47702,598.7,1605.2,13095.7
2,7138.5,3712,1791.6,2901,28654.9,602,1622.5,13981.6
2,6244.7,2939.9,1820.8,2774.9,31799.1,608.9,1726.2,15999.7
2,6398.3,2920.2,2236,2628.9,32088.4,682.9,1663.7,16530.4
2,6110.9,2698.4,2258.2,2510.6,32168.8,668.9,1674.6,17025.7
2,5722.3,2688.9,2200.3,2368.5,29801.6,757.6,1733.3,17036.8
2,5562.2,2689.5,2216.6,2543.4,14422,919.4,1453.4,16306.9
2,6144.6,3650.2,2132,2732.9,15290.8,945.3,1581.6,17034.9
2,5902.4,4015.3,2385.7,2743.2,22297,928.4,1512.5,17409.6
2,5010.7,4108.2,2480,2841.1,24252.4,866.6,1474.1,17102.9
2,4714.4,4748.9,2532.2,2766.6,24783.6,794.7,1460.2,15311.9
2,5080.9,4712.8,2647,2909.1,32242,781.3,1624.1,16252.6
2,4799,4978.5,2666.1,3100.5,29154.7,860.5,1464.7,13993.5
2,4653.1,5036.3,2363.2,3515,28274.9,842.2,1567.5,13744.2
2,4997,4948,2199.7,3447.5,38463.4,804.9,1486.5,14502.4
2,5936.4,5162.5,2203.1,3494.7,38683.7,734.1,1374,14864.2
2,5623.7,5807.3,2425.3,3620.2,39536.7,608.6,1379.2,15418.5
2,5604.5,5483.8,2647.8,3622.9,39603.7,601.7,1374,15752.4
2,5491.9,4888,2299.2,3158.6,29128.9,646.1,1387.8,13824.7
2,6151.6,5161.6,2176.1,3062.3,37317.4,653.9,1433.2,15719.4
2,6089.7,4825.1,2362.4,3296,39232,677.7,1564.1,16879.2
2,5794.9,4676.8,2076.9,2981.9,48333.7,679.5,1260.9,16094.9
2,6718.6,4496.8,2230.2,2775.3,48825.2,655.1,1475.2,17417.8
2,7127,4510.6,2128.3,2470.6,49550.1,596.1,1462,16535.3
2,6935.5,5187.1,2260.6,2628,39048.1,641.4,1470.3,15293.2
2,5729.6,5044.1,2138.8,2704.5,39586.2,610.3,1531.5,14386.2
2,5886.6,4516.4,1940.5,2585.3,38999,588.1,1530.9,14651.5
2,5362.5,4444.4,1828,2505.9,38914.1,592.2,1519,13918.2
2,5765.8,4802,1922.7,2398.7,38824.5,623.3,1610.3,13881.5
2,5214.1,4742.6,1918.6,2307.2,28555.6,716.1,1696.8,11289.7
2,5441.7,4025.5,1777.8,1997.3,25444.5,682.7,1750.6,10151.4
2,5589.1,4776.3,1958.7,2063.3,8465.4,703.6,1860.6,10164.5
2,4761.6,4615.1,1780.4,1989.9,8924.4,754,1700.9,9145
2,4750.1,4468.4,1966.8,2118.5,9847.7,739.3,1813.9,11456.7
2,4636.1,3806.5,2094.1,1936,9375.1,709,1899.9,11213
2,5336.3,5544.1,2423.2,2213.4,56462.9,1218.3,2173,20994.2
2,5281.8,5747.7,2409.5,2190.4,56888.8,1224.7,2236.8,20502.2
2,5678.6,5191.5,2390.8,2477.5,56509.9,1213.7,2220.8,19786.4
2,5386.6,5345.7,2452.7,2820.7,58976.7,1178.2,2248.9,19932.8
2,5386.3,4988.3,2553.3,2725.6,61047.8,1100.5,2055.9,24153.1
2,6548,6964.2,3100.4,3287.2,119194.6,1168.6,2822.8,28056.8
2,12011.1,6063,4193,5106.7,208363.8,1547.6,4031.8,35703.8
2,11740.3,6238.6,4322.3,5348.1,211700.5,1620.2,4107.9,37128.6
2,14253.8,6385.6,5314.4,6118.5,272834.1,2519.5,5203.4,44544.3
2,16637.7,9236.5,6325.8,7741.6,422654.3,3119.2,8439.6,45713.6
2,17736.8,7976.8,6674.4,9181.8,397541.1,3055.8,9680.3,40142.6
2,17702.4,8416.3,6830.6,9205.2,399213.7,3096,9808.9,42821.2
2,17472.5,8401.7,7123.9,9043.6,399337.9,3134.4,9845.3,43296.7
2,17258.4,7857.9,6969.2,8815.7,397718.4,3059.8,9833,44070.9
2,17369.7,7815.6,6886.7,8937.9,395853.8,3120.6,9869.8,40468.6
2,16468.4,6030.9,6515.2,8695.6,343333,3054.9,9035.3,38217.2
2,11784,7521.3,6024.1,7493.9,311732.7,2914.1,8546.1,33248.6
2,13227,8789,6372,7766.8,321852.6,2817.4,8799.2,40458.4
2,10956.9,8826.9,6025.3,8359.1,261973.7,2022.4,7970.4,33338.3
2,8523,6218.6,5397.2,7219.1,122276.2,1742.7,5374.7,34108.3
3,28814.1,28372.7,3092.9,9173.4,102338.7,4300,2149.3,54391.6
3,7231.8,5891.9,2005.6,4050.8,29384.6,558.3,990.8,22577.3
3,9479.4,7292.6,2805.5,5078.2,75761.9,613.3,1070.7,27462.5
3,4270.8,5077.5,2170.4,3302.8,61762.2,395,816,14460.5
3,4849.1,4982.6,2223.8,3464.7,62139,426.6,707.3,16099.1
3,4981.4,4901.7,2383.7,3417.2,65080.4,440.9,772.8,16772.3
3,5154.9,5727.3,2348.9,3567.8,65446.3,407.5,680.8,17171.4
3,5309.3,5907.9,2401.3,3858.4,62273.6,427.3,737.8,16836.6
3,5735.4,6794.7,2530.6,3589.1,68153.3,426.9,766.5,19250.7
3,6409.8,6921.7,2472,3270.6,63140.1,443.5,758.9,15926.8
3,7601.4,9058.5,2564.8,4021.4,64771.1,464.6,843.3,16320.4
3,7679.4,8832.7,2579.1,4200.3,64735.4,433.5,834.4,15584.1
3,5931.7,9258.5,1790.1,3195,26228.9,388.3,773.6,13700.8
3,7965.4,9458.3,2503.3,3556.7,128692.7,452.7,880.1,35606.4
3,7579.6,9418.8,2376.5,3418.8,128406.9,416.6,846.4,33737.9
3,8111,11025.7,2242.2,3689,125214.7,417.8,877.6,32867.2
3,8001.1,10708.8,2283,3511.3,125248.8,431.8,1026.8,32182.9
3,8193,12029.2,2604.5,3524.6,127287.8,436,1042.1,34893.8
3,10841.2,13836.5,3011.3,4556.2,194382.2,522.6,1241,47541.6
3,11215.9,14327.6,3087.5,4736.5,195767.3,500.6,1205.4,48649.7
3,10338,12838.4,3125,4076.4,196045.8,512.4,1141.7,51078
3,10531.6,13413.2,3032.8,4160.6,196554.9,549.3,1148.4,51485.4
3,10212.7,11505.2,3143.6,4044.8,189134.3,539.1,1128.2,49122.9
3,8628.3,10888.4,2292.6,3681.4,89725.8,445.1,1008.4,28410.2
3,8550.2,10594.4,2391.4,3722.9,90026.4,467.6,1052.6,28383
3,8033.2,9639.3,2257.8,3420.9,90232.4,483,1041.8,30249.9
3,8046.1,10265.5,2186,3454.2,91521.9,489.9,905.9,31239.4
3,8918.7,8840.1,1987.4,3331.3,97012.1,479.9,926.7,30698.7
3,6951.2,6319.5,1577.3,2356.3,25614.1,421.1,990.6,16904.8
3,7229.7,5832.8,1611.2,2414,27190.8,413.4,1027.8,16338
3,7130.1,6139.7,1537.7,2993.9,32053.3,463.9,1126.7,15567.9
3,7437.4,5281.8,1537.8,3023.5,37704.4,428.4,1146.5,17781.4
3,7192,5023.2,1443.4,3155.1,37059.3,424.6,1133.9,18457.5
3,7442.9,5465.8,1579.2,3231.4,36878.8,487.8,1113.4,17272.4
3,9851.6,5418,1852.6,3832.1,53156.1,616.6,1166.9,18545.2
3,10217.2,4470.3,1830.6,4061.6,52578.3,582.1,1091.9,16430.3
3,10506.6,3689.5,2205,4154.8,57777.1,592.9,1308.9,18608.6
3,10469.1,6356.3,2666.7,4930,53992.6,727.3,1756.8,23842.7
3,10033.4,8350.3,2565,4883,59052.1,720,1498,23102.5
3,9229,8879.6,2483.4,4667,57491.7,704.7,1508.2,22991
3,9708.9,8977,2532.3,3989.3,52700,618.6,1450.8,20943.7
3,14333.3,10573.6,3601.4,5563.4,66667.4,671.3,1571.4,20133
3,14094,10892.8,3544.8,5501.1,66483.4,671.5,1636.9,19149.4
3,14023.6,10924.8,3461.1,5686.9,65136.3,636.3,1692,21073.6
3,13178.5,11375.1,3138.5,5129,49287.7,515.4,1611.4,20148.7
3,12787.2,11686.9,3222.4,5007.4,49430.4,528.6,1617.4,21043.2
3,12941,12097.9,3011.6,5059.4,47826.8,512,1388.3,19059
3,13673.4,9981.8,2429.4,4514.5,44792.8,372.5,923.4,11852
3,14381.9,8617.4,2373.5,4597.1,48596.5,349,849.7,12338.1
3,14077.6,8124.9,2396.3,4528.2,51240.9,351.2,879.4,14746.4
3,14537.1,7410.9,2429.7,4763.7,50589.7,386.9,831.6,15749.6
3,10182.3,6644.2,1347.8,3250.1,38925.7,315.3,715.4,14979.2
3,10366.9,6372.5,1360.1,3512.4,55754.2,332,645.3,16537.7
3,10070.8,7395.3,1291.2,3627.3,56653,336.9,598.2,15157.3
3,8534.9,7171.4,1424.4,3515,58597.4,326.6,587.6,18845.9
3,8366.4,6779.2,1443.9,3369.9,58907.2,336.3,642.4,18140.9
3,9382.5,6595.5,1356.9,3320.3,53760.1,329.5,631.9,18382.8
3,7950.7,5881.9,1448.4,3077.1,57187.6,327.4,597.6,18635.1
3,6804.6,5382.5,1544.2,2776.1,47682.9,346.1,581.2,18839.7
3,7137,5737.6,1527.2,3199.8,45456.5,354.3,532.4,16411.6
3,6486.9,5960.6,1428.8,3304.4,46631.3,309.5,570.5,16167
3,7556.1,7727.2,1661.8,3762.6,107795.4,453,746,23706.3
3,7467.9,8299.4,1647.3,3444.2,92217.4,431.8,742.9,22367.1
3,7062.5,6963.5,1738.1,3179.7,90512.3,416.8,796.5,21990.8
3,7324.9,8787.5,2179.8,3373.8,145691.2,575,1135.3,31665
3,7381.8,8855.1,2128.7,3480.3,144753.2,560.6,1179.6,31911.8
3,6105.1,8551.6,2088.2,3417.7,144319.5,580.7,1197,30860.6
3,6944.8,8328.2,2273.3,3618,141692.8,597.1,1210.4,30970.8
3,8281.9,9365,2238.5,3912.3,144148.1,607.7,1202,31075.9
3,7818.9,10016.2,2226.8,3527.5,143377.2,608.2,1189.9,31700.8
3,8188.4,9843.8,2267.7,3256.9,141567.5,625.3,1147.9,31066.7
3,9357.5,7777,2572.1,3326.9,91244.1,689.1,1085.5,37420.9
3,9888.5,7262.8,2590.6,3333.2,89525.6,694.2,1116,37345.3
3,10245.7,7812.4,2706.7,3320.2,93108,696.5,1071.4,37995.2
3,9922.2,7212.4,2191.5,3298.3,35943.3,520,750.1,25905.6
3,12705.2,7716.7,2287,3509.5,39975.6,519.6,672.7,26421.4
3,12844.6,7775.6,2308.6,3475.4,40039.2,526.8,659.8,26234.8
3,12278.6,9473.9,2112.3,3206.4,43098.7,540.4,643.8,26207.7
3,11714.2,8988.4,2145.3,3549.5,40287.3,533.9,682,26556
3,13255.9,8630.7,2191,3550.1,50442.8,522.4,793.3,31110.3
3,13765.8,8887.7,2200.2,3811.9,54153.5,561.8,857,31870.6
3,11094.3,8804.1,1616.2,3139.7,35256.7,374.6,757.5,17103.2
3,12157.8,9393.8,1674.5,3166,35337.8,382.6,732.3,16859.2
3,12232.8,8992.2,1530.4,3323.1,31395.7,439.1,794.7,15777.9
3,12069.5,8353.3,1637.2,3508.9,34169.4,461.1,870.3,14618.9
3,9276.5,7893.5,1472.4,3141.8,33879,452,828.1,15290.4
3,9985.6,8683.4,1694.7,3113.6,34448.6,451.2,890.1,15985.8
3,18756.1,8772.9,2588.5,6334.7,59939.3,1158.3,1234.1,22613.5
3,20050.5,10144.2,2743.1,6283.1,65533.6,1409.5,1461.8,23144.4
3,19901.7,9396.2,2700.7,6475.9,54975.1,1425.8,1390.2,17514.1
3,20204.9,8797,2695.9,6284.1,53498.4,1435.1,1336.8,17750.4
3,20636.6,8770.3,2638.2,6277.1,52873.9,1442.4,1322.6,17565.4
3,19402,8251.6,2612.5,6322,54088.3,1429.7,1365.9,17481.5
3,19243.1,8670.7,2807,6388.4,54114.8,1427,1355.8,18286.5
3,19535.5,8072.4,2597.7,6565.1,50501.7,1470.9,1331.8,17864.9
3,20139.8,9179.4,2666.5,6930.8,46620.8,1497.9,1358.1,16500.4
3,19269.5,8805.8,2394.7,6963.1,46396.6,1504.1,1333,16051.6
3,10099.5,8192.2,1456.3,3662.8,16678.1,792,1015.3,8221.9
3,8643.5,6045.3,1274.7,3445.2,10559.5,537.8,863,6592.4
3,7358.8,6886.1,1279.2,3515.1,9955.7,545.8,806.1,6642.7
3,6798.2,7176.1,1275,3362.5,7015.5,488.1,840.7,5652.2
3,6406.6,6950.5,1279.2,3177.9,6175.3,495.4,850.6,5285.1
3,6892.8,8605.8,1236.8,3159.1,5659.4,495.1,821.6,5325.6
3,8681.4,7797.1,1052,2855.8,6076,430,761.4,4332.3
3,9666.2,8199.8,1114.3,2486.1,6900.5,419.5,783.4,5107.2
3,9693.9,6930.7,1090.6,2165.7,7560.3,442.3,838.6,4728.9
3,9717.6,6666.9,1132,2201.8,7874.2,410,852.2,4985.2
3,10574,6776.2,1205.4,2598.2,8620.9,394.2,838.4,5485.2
3,10400.2,6657.2,1251.9,2267.6,9267.8,449.7,773.3,5432.8
3,10862,5840.4,1332.6,1956.7,9442.9,439.5,817.9,5889.4
3,10335.7,5966.6,1266.5,1980.7,9882,434.3,797.2,5662.2
3,10753,6116,1365.8,1999.3,10522,418.7,885.5,6675.8
3,10842.4,4976.9,1341.4,2227.8,10275.5,418.4,885,6867.9
3,9659,5471.4,1353.8,2351.9,9325,437,910.4,8067.9
3,8358,4778.4,1333,2192.5,8831.1,380.4,891.5,7366.3
3,8686.5,5325.7,1344.3,2319.1,9731.5,373.2,895.1,8067.2
3,9204.9,5013.6,1280.1,2382.2,9240.4,370.8,876.7,7373.1
3,8547.8,4624.7,1314.6,2186.7,9498.6,362.8,899.6,7409.8
3,9025.1,4894,1324.7,2102.2,8470.2,312.1,899.1,7203.8
3,9784.4,4749.9,1232,2373.8,9169.3,328.8,904.6,6930.7
3,11586.1,4450.1,1278.8,2442.8,9673.4,353.1,923.1,7181.4
3,11033.8,4391.1,1199.8,2493.4,9232.8,340.5,970.3,6718.7
3,10796.8,4637.3,1245.4,2241.1,9707.3,344.2,993.4,6938.6
3,10352.1,4550.1,1195.3,2208.4,10260.4,351.1,984.2,5894.3
3,10637.2,4677.5,1232.4,2387.5,10717.7,378.5,960.7,6901.5
3,10187.5,4174.1,1208.9,2213,9736.3,379.1,880.9,6227.8
3,9871.4,5008.1,1322.8,2358.4,11021.5,381,866.9,7302
3,9842.2,4418.3,1285.5,2243.2,11152.7,381.3,831.1,6829
3,10525.3,4472.2,1402,2296.5,13472.2,394.5,876.5,6797.6
3,9528,5347.7,1500.2,2093,12556.6,384.4,864.8,6369
3,7140.4,5663.3,1534.2,2011.9,11964.3,387.5,863.7,5897.8
3,7681.3,5634.2,1541.4,2127.3,12521.5,388.5,752.1,5671
3,8506.5,5227.8,1487.3,2031.3,11814,403.3,779.4,5115.6
3,8328.6,5323.5,1461.5,1946.9,11595.1,371.7,805.4,5556.5
3,9009.2,5170.2,1598.2,1917.2,10759.2,350.3,835.1,4539.6
3,9465.5,5229.4,1626.1,2004.8,10953.3,312.8,844.7,4695.8
3,9782.5,4992.6,1650,2592.4,9234.5,347.5,814.1,4050.4
3,10550.5,5013.6,1603.1,2591.9,7682.6,344.8,906.1,4740.3
3,8934,5546.2,1420.6,2598.1,5793.8,301.2,919.8,4967.9
3,8976.6,5125.2,1406.1,2526.6,5711.8,280.4,888.8,5047.9
